avg_train_true,avg_train_pred,train_pred_std,avg_test_true,avg_test_pred,test_pred_std
-0.8398976500000002,-0.80434304,0.046042852,-3.471122682,-3.43897,0.023572598
-0.43798143599999984,-0.42645225,0.046148907,0.4683895170000003,0.5657158,0.025004515
-1.797719513,-1.7573951,0.04696452,-3.1624735880000006,-3.0224934,0.019170925
-2.577829502,-2.6329522,0.030453274,-1.6262679330000007,-1.6609211,0.05503332
-3.681800480999999,-3.4623947,0.016775409,-3.2386601950000005,-3.0694878,0.072814666
0.3679443659999997,0.33073136,0.02598668,-1.209961495,-1.2695167,0.06278865
-2.732851295,-2.8198915,0.06784429,0.4192940869999999,0.3826535,0.073075265
-0.06608198600000037,-0.106067225,0.015304161,-3.903001087,-3.8795552,0.031940676
-0.6929273550000001,-1.0542547,0.016290402,-1.750587178,-1.7538925,0.021554576
-2.8984582950000006,-2.8536613,0.05034437,-2.202947241,-1.9744756,0.045863472
-3.5863785780000006,-3.6569066,0.021567097,-0.622267566,-0.5607043,0.021755451
-3.480873289999999,-3.5329118,0.039693642,0.6752874929999999,0.81322384,0.11449489
1.8199071240000002,1.4952319,0.0108376555,-0.6114333150000002,-0.7713956,0.033796757
-1.6236093569999999,-1.6386182,0.055759937,-0.047767431999999665,-0.63645303,0.05463279
0.24111539799999981,0.39590144,0.014768053,0.15155432199999996,-0.063246995,0.07709122
0.19294559300000014,0.2804559,0.037781425,-1.555137299,-1.5703281,0.025775976
-1.0603798070000001,-0.93869257,0.02710146,-0.7042733719999997,-0.489465,0.01926108
-1.4311581679999998,-1.3650856,0.09302047,-2.0104114270000006,-1.886988,0.1491934
1.0584101659999998,1.0224427,0.038296863,-2.5907065620000003,-2.5326436,0.15813375
0.5032552399999997,0.31723237,0.03574402,-1.301967277,-1.199143,0.08597275
0.661675421,0.5386592,0.037174214,-1.705415464,-1.6316242,0.086303376
-0.7949507630000001,-0.65978366,0.07756068,-1.96852501,-1.8307979,0.055597525
1.0919889970000007,1.1347078,0.037426796,-2.1474519229999998,-2.2162864,0.025814608
-2.1444680990000005,-2.1049838,0.020031143,-0.578769354,-0.6706843,0.008170665
-2.9619975680000006,-2.9667974,0.080714256,0.5271544300000004,0.36934486,0.050764654
1.360164367,1.5089414,0.057089433,-3.7281518060000005,-3.4677918,0.03780242
1.2167339679999998,1.1953717,0.029886844,-3.0057796589999994,-2.7892184,0.039871924
-1.1159794850000002,-1.2178833,0.025248887,-0.6508858159999997,-0.4991792,0.021015143
-0.37314392100000005,-0.4640119,0.033810258,-3.5498474,-3.3184936,0.010283978
0.9553670179999998,0.9200524,0.02510332,-2.2289716619999997,-2.2341254,0.050961234
-2.8171749169999996,-2.8506758,0.046525452,0.9464239680000006,0.7985056,0.033346377
0.513503107,0.514506,0.03478025,-0.589046314,-0.479541,0.034603834
1.775559826999999,1.7371944,0.02284107,-1.1054948039999999,-1.1358439,0.030593004
-2.610031697,-2.5243335,0.016561609,-1.4560081539999998,-1.5709999,0.02581452
-1.2335644119999998,-1.1584021,0.075421,0.06992100099999998,-0.012887582,0.06752521
-3.5280191709999995,-3.434215,0.019462453,0.7897627080000005,0.7429903,0.01616418
-1.215884562,-1.1007984,0.09113739,-3.0151269340000004,-3.2357361,0.06472169
-2.5512891790000003,-3.0494702,0.05396013,1.2158893679999998,1.2352707,0.024580816
-0.9644609160000002,-0.9000025,0.06829302,-1.993973643,-1.8549039,0.058207624
0.1402988169999997,0.18974772,0.028185364,-1.0763677909999998,-0.96522295,0.06273261
-0.25062030800000024,-0.5063554,0.1337437,2.249440771,2.791407,0.12930268
-3.482426856,-3.447451,0.012696842,-1.9831682490000007,-1.8053236,0.04095917
-2.963778536,-2.895083,0.0342949,-3.194143935,-3.1715693,0.014628928
-0.13229030799999997,-0.15838015,0.05902022,-1.8739741949999993,-1.666659,0.081371404
-3.850245674999999,-3.7396271,0.01745226,-1.2796578879999998,-1.4149001,0.03699939
-1.121649605,-0.98657626,0.030918969,0.13918305500000017,0.2011098,0.066162124
1.66153022,1.6405668,0.060115427,0.3669505519999996,0.50641024,0.026573239
-1.814327945,-1.6794688,0.012326416,-1.4711799210000003,-1.2235658,0.097237095
-1.2056193740000005,-1.1985308,0.030148901,-1.393412283,-1.0981139,0.06047454
-3.794603123999999,-3.6497645,0.021166706,0.9186193789999997,1.0051023,0.060364045
-1.4070498449999997,-1.4174801,0.04608449,1.0086470400000003,1.0681956,0.020259935
1.8211413070000009,1.8593171,0.028986417,-3.1445214740000003,-3.1541011,0.020216618
-3.448035677,-3.3966222,0.032172732,-1.9077664369999998,-2.2616868,0.16451669
-2.6056865619999994,-2.6625714,0.018751288,-0.8387902120000001,-0.8299669,0.0784964
-0.6055691240000002,-0.4811787,0.06266394,-3.5244785310000006,-3.4015217,0.027078992
-1.5801592289999997,-1.7550447,0.047761966,-0.4148505760000001,-0.3625178,0.037605822
-1.1209865890000004,-1.229914,0.033831757,-2.409494623,-2.3577409,0.020091694
-1.9177258580000003,-2.3712022,0.11889922,-0.881535403,-1.1916544,0.01955066
-2.0476742580000002,-2.0615964,0.057519242,1.4410140069999997,1.5776446,0.019980414
-0.18515533400000006,-0.33834842,0.033342637,-1.001717761,-1.054369,0.020244306
-2.9065282199999998,-2.9213543,0.07280152,-3.2310936240000006,-3.3889985,0.009084218
